"","target_id","test_stat","pval","qval","rss","sigma_sq","tech_var","mean_obs","var_obs","sigma_sq_pmax","smooth_sigma_sq","final_sigma_sq","degrees_free","ens_gene","ext_gene","coef","singlecoef"
"522","ENST00000278618",24.8546184269878,6.18207559853085e-07,0.000193844633637568,0.245233870009585,0.0390705008769197,0.00180181079134439,6.50046450643029,0.0350468229322024,0.0390705008769197,0.00777332648086614,0.0390705008769197,1,"ENSG00000149313","AASDHPPT",-0.00685166096043553,0.345277823542248
"523","ENST00000279389",14.6253414275843,0.000131139216129357,0.00521704639190696,52.4256893299869,8.49896251101106,0.238652377320079,2.56713117788583,7.75198129690433,8.49896251101106,0.627545469518956,8.49896251101106,1,"ENSG00000149926","FAM57B",-0.958691751383993,4.71539178984558
"524","ENST00000279873",9.88360197959639,0.00166758180023701,0.0298197555035889,0.0938503651434945,0.0116160847529968,0.00402564277091892,5.76438041108934,0.111801883719497,0.0116160847529968,0.0109648231658944,0.0116160847529968,1,"ENSG00000150347","ARID5B",0.586840191573903,0.193591940287703
"525","ENST00000280098",11.0034237640622,0.000909437394295566,0.0195744256178189,0.249324907918301,0.0374688283249071,0.00408532299480977,5.53870893868628,0.121293284310171,0.0374688283249071,0.0127768670757852,0.0374688283249071,1,"ENSG00000144228","SPOPL",0.547598430536874,0.308077149421638
"526","ENST00000280187",23.4779345965263,1.26354647510014e-06,0.000295437430303014,0.397850064121144,0.0644265501907447,0.00188179382944606,7.08775843861649,0.0695170035304423,0.0644265501907447,0.00725457663880287,0.0644265501907447,1,"ENSG00000150625","GPM6A",0.210676245210457,0.434674845958022
"527","ENST00000280377",16.5786586113823,4.6673289583752e-05,0.00281111578539125,0.340807081343992,0.0524980163690918,0.00430316385490688,5.64968884875746,0.159454385167058,0.0524980163690918,0.0118224287035341,0.0524980163690918,1,"ENSG00000135655","USP15",0.622645009144625,0.387487077017261
"528","ENST00000280527",9.91750095282348,0.00163714521753428,0.0294170906286159,0.0708250957146968,0.00890393854983543,0.0029002440692807,5.92086978331633,0.0641809701160957,0.00890393854983543,0.00997928374682992,0.00997928374682992,1,"ENSG00000150938","CRIM1",0.434995227041616,0.166661896410034
"529","ENST00000280557",12.872758783548,0.000333399761613015,0.00973853434495906,0.100954971534565,0.0142586405707237,0.00256718801837043,6.16272619962444,0.0144899020904696,0.0142586405707237,0.0088129497737031,0.0142586405707237,1,"ENSG00000139726","DENR",-0.0154003749747103,0.203700449434257
"530","ENST00000280612",14.9595468804858,0.000109840884663909,0.00466069022704734,0.203848171524517,0.0297817372001433,0.00419295805394281,5.84058044632749,0.899052842533767,0.0297817372001433,0.0104599434049356,0.0297817372001433,1,"ENSG00000151012","SLC7A11",1.74492431443485,0.297259177561821
"531","ENST00000280800",9.23832944118094,0.00237001074332152,0.0378598604824302,0.0616162452221575,0.00735443354936138,0.00291494065433153,5.99911426542373,0.0101677722405467,0.00735443354936138,0.00955790314110702,0.00955790314110702,1,"ENSG00000151176","PLBD2",-0.069130892015325,-0.151591680569383
"532","ENST00000280979",10.0215332084277,0.00154720619744778,0.0282480530391489,0.0519107957678544,0.00596985084260509,0.00268194845203732,6.36807640774148,0.0198733248315655,0.00596985084260509,0.00810807534790036,0.00810807534790036,1,"ENSG00000151320","AKAP6",0.208809097087633,0.142440718093956
"533","ENST00000280987",11.6684878158576,0.000635676578593049,0.0153730453266461,0.199995435867427,0.0245467197626446,0.00878585288192652,5.27552470666357,0.0286816171644015,0.0245467197626446,0.0157132501683784,0.0245467197626446,1,"ENSG00000151327","FAM177A1",-0.0196962468935637,0.307176764427125
"534","ENST00000281092",16.1500672970646,5.85164904475737e-05,0.00318747682966569,0.117573248299145,0.017508677556362,0.00208686382682891,6.18005243878995,0.0263229698579823,0.017508677556362,0.00874406358543922,0.017508677556362,1,"ENSG00000151422","FER",0.182602766554523,0.22962957050934
"535","ENST00000281741",14.7523884231815,0.000122592134932426,0.00499109051535893,0.122961712839555,0.0174519108032038,0.00304170800338872,5.68444750110028,0.0176233244908153,0.0174519108032038,0.0115494726936959,0.0174519108032038,1,"ENSG00000087301","TXNDC16",0.0141696611842542,0.242718082393304
"536","ENST00000281928",10.0595525955347,0.00151560027815766,0.0278453633017039,0.011425938081927,0.000934315809281452,0.00097000720437304,7.04788765393524,0.0356262713533994,0.000934315809281452,0.007242927644367,0.007242927644367,1,"ENSG00000123066","MED13L",0.344933298908551,0.0497080916758717
"537","ENST00000282003",11.3256713081333,0.00076442887002755,0.0173896166399246,0.205895453152971,0.0304095156964485,0.00390639316238008,5.38241483159117,0.0418694428503915,0.0304095156964485,0.0143866025568345,0.0304095156964485,1,"ENSG00000152193","RNF219",0.208794931451615,0.281689623828534
"538","ENST00000282030",10.5512372920536,0.00116110336483253,0.023245045513483,0.0134297154009741,0.000876259611877925,0.00136202628828443,6.62806249363365,0.00331923357225034,0.000876259611877925,0.00753116395201466,0.00753116395201466,1,"ENSG00000152217","SETBP1",0.0700175678125799,0.0690030589025129
"539","ENST00000282050",8.91507893267095,0.0028282558781024,0.0426544620801736,0.00864407051094945,-1.88431392894829e-05,0.00145952155778106,7.89540784662654,0.0020377284756806,0,0.00911384528887959,0.00911384528887959,1,"ENSG00000152234","ATP5A1",0.0530095690362353,-0.010365127436093
"540","ENST00000282111",18.4698107332097,1.72617066022923e-05,0.00150113251678776,0.210840602122255,0.0313125260005675,0.00382757435314167,5.82032149279445,0.0321032766653633,0.0313125260005675,0.0105893946473204,0.0313125260005675,1,"ENSG00000152284","TCF7L1",0.0833136679521639,-0.318826258598665
"541","ENST00000282344",13.180722696507,0.000282843656811002,0.00867054868550684,0.134101196739229,0.0190387644967299,0.0033114349598083,5.71342117537827,0.0205107535140793,0.0190387644967299,0.0113307645829709,0.0190387644967299,1,"ENSG00000152484","USP12",0.0688261500424333,0.240416692256104
"542","ENST00000282356",13.9472432462864,0.000188013166005123,0.00664737847768041,0.178523582118959,0.0259856869345906,0.00376824341856928,5.6571888289589,0.0330279269884548,0.0259856869345906,0.0117625372233063,0.0259856869345906,1,"ENSG00000152495","CAMK4",0.162283558625366,0.276894322029461
"543","ENST00000282570",11.3884444520674,0.000739023903756643,0.0169555367319436,0.200994581732407,0.0290163453723413,0.00448275158305985,5.34621409818478,0.0469424017448487,0.0290163453723413,0.0148129567285366,0.0290163453723413,1,"ENSG00000087338","GMCL1",0.252588826436894,0.281009391539834
"544","ENST00000282574",13.4995396726963,0.000238621983667872,0.00774607276256238,0.471875567621058,0.0723083801898353,0.00633754774700779,6.66726087426721,0.0687894188272169,0.0723083801898353,0.00747183735416253,0.0723083801898353,1,"ENSG00000116001","TIA1",-0.0694635306094527,0.441273959354113
"545","ENST00000282878",19.2243381458733,1.16222167166631e-05,0.00117093833420381,0.210794081594444,0.0326776169251664,0.00245473000724096,5.99435856950531,0.0635186494919599,0.0326776169251664,0.00958225129306499,0.0326776169251664,1,"ENSG00000152932","RAB3C",0.341933081793264,0.313056459534217
"546","ENST00000283131",23.1573385840732,1.49272439466587e-06,0.000333301150987354,0.0757709168417332,0.012181592755558,0.000446893384730841,7.61546580735724,0.0158372442001216,0.012181592755558,0.00808179769215329,0.012181592755558,1,"ENSG00000153147","SMARCA5",-0.132457148842783,0.193039335158576
"547","ENST00000283179",8.76597513147192,0.00306901948014075,0.0451687133643398,0.0221189241492028,0.00227920470652643,0.00140728265167404,7.6139393722961,0.133772812871135,0.00227920470652643,0.00807743448395886,0.00807743448395886,1,"ENSG00000153187","HNRNPU",-0.676125271657826,0.0733748922412984
"548","ENST00000283195",22.4644360822493,2.14070539816733e-06,0.000413702086337231,0.133113521303765,0.0215696095037103,0.000615977380250639,7.27839656123873,0.0420226194444656,0.0215696095037103,0.00740492854872538,0.0215696095037103,1,"ENSG00000153201","RANBP2",0.283764704295209,0.250530585040058
"549","ENST00000283632",15.4667614250768,8.39689532051374e-05,0.00395334870790332,0.108935058798243,0.0168850767932794,0.00127076633976119,6.64248056214809,0.0892584959916596,0.0168850767932794,0.00750853606720494,0.0168850767932794,1,"ENSG00000153561","RMND5A",0.507875187985875,0.216857164488674
"550","ENST00000283943",17.0209403684711,3.69698392279371e-05,0.00241347449407257,0.159097621411195,0.0237547945735128,0.00276147566168639,6.67388742925088,0.0820280572600015,0.0237547945735128,0.00746249047078268,0.0237547945735128,1,"ENSG00000153827","TRIP12",-0.455575887975217,0.26604889923451
"551","ENST00000284031",9.63741136755556,0.00190653741741848,0.0326701117779959,0.13810162446883,0.0207580762383835,0.00225886117308814,6.45438784407026,0.0251001452724656,0.0207580762383835,0.00787986787407875,0.0207580762383835,1,"ENSG00000153904","DDAH1",0.137111984229005,0.222493518368289
"552","ENST00000284041",17.8313219864189,2.41376959452642e-05,0.00184642199122038,0.469996372303252,0.0716962071979678,0.0066365215192409,6.08239470349958,0.138789261537238,0.0716962071979678,0.00915677196091539,0.0716962071979678,1,"ENSG00000153914","SREK1",0.500763646073383,0.459468201506408
"553","ENST00000284049",14.9375182257828,0.000111130822194771,0.00469220078822197,0.200843388512821,0.0292892865677786,0.00418461151769155,6.43218453541702,0.0985119821499244,0.0292892865677786,0.00793495695271894,0.0292892865677786,1,"ENSG00000153922","CHD1",0.494338187143504,0.292857377156517
"554","ENST00000284073",15.8389975555967,6.89663628747806e-05,0.00354089977517496,0.0535738560605441,0.00833567990538601,0.000593296104704672,7.45519557930826,0.0141661262499434,0.00833567990538601,0.0076905147215997,0.00833567990538601,1,"ENSG00000153944","MSI2",-0.150978521136385,0.15262397896361
"555","ENST00000284136",15.5082918589231,8.2144130277231e-05,0.00393031119084176,0.352101654707008,0.0535419704401057,0.00514163867772891,5.29178232663441,0.0635686318889668,0.0535419704401057,0.0154978238955723,0.0535419704401057,1,"ENSG00000153993","SEMA3D",-0.215497991308225,0.393606814604886
"556","ENST00000284320",18.2477970969948,1.93950125246243e-05,0.00161307277824346,0.110270496547059,0.016458757494282,0.00191965859689443,6.17919324735314,0.0267331831792226,0.016458757494282,0.00874743667489653,0.016458757494282,1,"ENSG00000154174","TOMM70",0.196037988292449,0.230719478326504
"557","ENST00000284878",32.8850815570981,9.77706818597001e-09,2.43394139417265e-05,0.309386152055539,0.0506860513746983,0.00087830730122485,7.00575073511868,0.0441995818393253,0.0506860513746983,0.00723794084052052,0.0506860513746983,1,"ENSG00000154639","CXADR",0.00233675199158869,0.392695888363532
"558","ENST00000285518",12.1984785250388,0.000478285080233189,0.0125787930128506,0.142102210638602,0.0173515575106255,0.00633214426247492,5.91780116469312,0.0234007811087209,0.0173515575106255,0.00999673299081709,0.0173515575106255,1,"ENSG00000155189","AGPAT5",-0.104171150330703,0.250347306650854
"559","ENST00000285667",22.1639732910668,2.50327338863866e-06,0.00043846204452802,0.212802725658561,0.034356174491783,0.00111094645131048,6.7303350377514,0.0589338346354366,0.034356174491783,0.00739077105977395,0.034356174491783,1,"ENSG00000155304","HSPA13",0.316017496975639,0.316399431582844
"560","ENST00000286091",11.246570779231,0.00079770256594866,0.0178919993174249,0.00280934032457428,-0.000574766315254308,0.00104298970268335,6.93093183465516,0.0267216218112215,0,0.00724757218529479,0.00724757218529479,1,"ENSG00000155660","PDIA4",0.303514424989964,-0.019833804009269
"561","ENST00000286298",8.64811348936965,0.00327400174616201,0.0472870024928627,0.11455257243806,0.0151514712562568,0.00394062415008663,5.45437336823802,0.0206569266425377,0.0151514712562568,0.0136018415846335,0.0151514712562568,1,"ENSG00000155850","SLC26A2",0.122568172988963,0.202515442328857
"562","ENST00000286364",17.0824703269737,3.57911445540653e-05,0.00237183321443912,0.195722105549553,0.0296175902437019,0.00300276068122372,5.90073092528378,0.0524893792300628,0.0296175902437019,0.0100951117549906,0.0296175902437019,1,"ENSG00000155903","RASA2",0.293004734655336,0.297703643737556
"563","ENST00000286548",18.6757735675379,1.54938624550241e-05,0.00140920232666622,0.135861453557912,0.0217100283775279,0.000933547215457482,6.90478569392266,0.028091284848336,0.0217100283775279,0.00725651387945315,0.0217100283775279,1,"ENSG00000156052","GNAQ",0.174323751078904,0.248429885090565
"564","ENST00000286614",18.8842399887468,1.38895430503599e-05,0.00130828647038916,0.227229687884612,0.0357485472620683,0.00212306738536704,6.13663889320392,0.0342045692487324,0.0357485472620683,0.00892014340584509,0.0357485472620683,1,"ENSG00000156103","MMP16",-0.0781098484716078,0.321699082340235
"565","ENST00000286788",10.8069396675172,0.00101120322053115,0.0211170598893091,0.56722429296461,0.0559483235262148,0.0385890586345534,6.37329212741222,0.0810643560549047,0.0559483235262148,0.00809319674166119,0.0559483235262148,1,"ENSG00000156261","CCT8",0.0106348347359293,-0.491526685062943
"566","ENST00000287038",15.4687545905332,8.38804500449068e-05,0.00395334870790332,0.0793601817171899,0.0123405981991959,0.000886098753669094,7.54760361806281,0.0126241012813392,0.0123405981991959,0.007899896043755,0.0123405981991959,1,"ENSG00000156482","RPL30",-0.0671138109936538,-0.185097189332299
"567","ENST00000287218",13.9717416413711,0.000185578996806325,0.00658951668530999,1.84403824059606,0.235004494005757,0.0723352127602536,5.77968114328825,0.264458091242503,0.235004494005757,0.0108594634903014,0.235004494005757,1,"ENSG00000156639","ZFAND3",0.0598681806198455,-0.893270270794447
"568","ENST00000287322",10.3358579464106,0.00130470465192394,0.0252332832193593,0.339084976126988,0.048355660632185,0.00815850205564641,4.75591703975519,0.0840285674921051,0.048355660632185,0.0264437728104561,0.048355660632185,1,"ENSG00000156735","BAG4",0.352927043677407,0.378292208986078
"569","ENST00000287482",9.98832052773893,0.00157536219434906,0.02855178377027,0.41160026968261,0.0607745965335228,0.00782544841357888,4.73136225362763,0.0588318250623517,0.0607745965335228,0.0272091656480223,0.0607745965335228,1,"ENSG00000156876","SASS6",-0.0105476479333627,0.395606144611003
"570","ENST00000287936",13.3791412218872,0.000254438204193673,0.00812121528890932,0.0511104291997448,0.00636290769000257,0.00215549717662156,7.67513475506648,0.00759717889643449,0.00636290769000257,0.00826246696696561,0.00826246696696561,1,"ENSG00000113161","HMGCR",0.0321700409954438,0.153331664837049
"571","ENST00000287957",8.91810977740098,0.00282356601205366,0.0426544620801736,0.0609622957290004,0.00738961958044529,0.00277076304105478,5.94322004441088,0.0126087448923461,0.00738961958044529,0.00985433099964846,0.00985433099964846,1,"ENSG00000157259","GATAD1",0.116830900273477,0.148145609527013
"572","ENST00000288266",15.5937331227691,7.85143810622015e-05,0.0038223589204784,0.213404293770871,0.0318238833917727,0.00374349890337242,5.76243369457569,0.0362270617065867,0.0318238833917727,0.0109783752558143,0.0318238833917727,1,"ENSG00000157500","APPL1",0.141748259557633,0.306184651552943
"573","ENST00000288344",11.6107940736503,0.000655701510393332,0.0156283556209896,4.31141353785293,0.480405245390539,0.238163677584948,4.86024476136575,0.907925718988886,0.480405245390539,0.0235185030673863,0.480405245390539,1,"ENSG00000205581","HMGN1",-1.01095660022309,1.34401546933967
"574","ENST00000288368",16.620203597617,4.56620123010237e-05,0.00278641854669415,0.12636745456521,0.0190752051557616,0.00198603727177338,6.1931203531903,0.107427225134652,0.0190752051557616,0.00869330789052475,0.0190752051557616,1,"ENSG00000046889","PREX2",-0.559295593303467,0.238022021737279
"575","ENST00000288699",11.7351748286383,0.000613298230516551,0.0150092078307025,0.104126640477878,0.0136562363215243,0.00369820375812202,8.13970301865378,0.0323745254881173,0.0136562363215243,0.0104561736473707,0.0136562363215243,1,"ENSG00000157851","DPYSL5",-0.247482360925927,-0.204209219310158
"576","ENST00000290291",9.22771349976041,0.00238379147119182,0.0379942634840859,0.1915491390073,0.0215561008741571,0.0103687556270596,5.17688932298876,0.0277970870935236,0.0215561008741571,0.0171388889112672,0.0215561008741571,1,"ENSG00000060491","OGFR",0.0389260237332652,-0.287428023699096
"577","ENST00000290299",8.82456761119889,0.00297201806384384,0.0442136744917994,0.0321035195424246,0.0019918755446192,0.00335871104578489,6.39191254252445,0.00458684008081778,0.0019918755446192,0.00804123663261665,0.00804123663261665,1,"ENSG00000241837","ATP5O",-0.00147665556232029,-0.114250395516166
"578","ENST00000290583",15.5135386845198,8.19164446230083e-05,0.00392714185662928,0.16560195855577,0.0246465280050546,0.00295379842090699,7.1486112540477,0.0254248698590024,0.0246465280050546,0.00728543096935144,0.0246465280050546,1,"ENSG00000159409","CELF3",0.0786515430784632,-0.267499443309505
"579","ENST00000290650",12.5991739452938,0.000385917275624164,0.0107919979062391,0.115069781718351,0.0159823665481521,0.00319593040490632,5.85398937743501,0.033353874422642,0.0159823665481521,0.0103761117726334,0.0159823665481521,1,"ENSG00000159459","UBR1",0.243318042117866,0.220198602143216
"580","ENST00000291295",30.0892393121547,4.12614408549839e-08,4.75648456218766e-05,0.339899182292076,0.055120577369701,0.00152928634564509,7.47418748486974,0.0664556207207427,0.055120577369701,0.00773005085569669,0.055120577369701,1,"ENSG00000160014","CALM3",-0.250289994559431,-0.410241292217875
"581","ENST00000291478",20.9297602874023,4.76434998045751e-06,0.000676687862983663,0.121849777241349,0.0185132713281635,0.00179502487872794,6.7149443540755,0.0237659322510624,0.0185132713281635,0.00740893103285104,0.0185132713281635,1,"ENSG00000160145","KALRN",-0.149184028160002,0.243503206867761
"582","ENST00000292377",14.9794206576216,0.00010869006567359,0.00461667340649029,0.123352065074138,0.0191643235436883,0.00139435396866807,7.2284961081236,0.0601830503393082,0.0191643235436883,0.00735021885708019,0.0191643235436883,1,"ENSG00000213420","GPC2",-0.385959380829782,-0.229611893189116
"583","ENST00000292431",8.50971707903016,0.00353254981264198,0.0499728771868864,0.154918804430487,0.021257480858064,0.00456231988035051,5.62753281094936,0.036586496482921,0.021257480858064,0.0120026164605137,0.021257480858064,1,"ENSG00000160877","NACC1",-0.224929623382469,-0.228499756961346
"584","ENST00000292433",10.0733978567506,0.001504253664993,0.0277263717883028,0.148402194312528,0.022691094096977,0.00204260495511107,7.18296121661608,0.0325396847685978,0.022691094096977,0.00730988409516063,0.022691094096977,1,"ENSG00000160888","IER2",-0.199217969906903,-0.233044616391139
"585","ENST00000292614",17.3235842079368,3.15249943913286e-05,0.00219186241989644,0.690944806663354,0.101113379945795,0.0140440878314308,4.98309896097119,0.100277701689627,0.101113379945795,0.0206566406342918,0.101113379945795,1,"ENSG00000005075","POLR2J",-0.0741589683181839,-0.577467477797283
"586","ENST00000292644",9.84431213704039,0.00170357681222436,0.0302885936173419,0.102029506336633,0.0128098069987739,0.0041951107239983,5.53755158160647,0.0165793721815383,0.0128098069987739,0.012787558477119,0.0128098069987739,1,"ENSG00000161057","PSMC2",0.0837439518238049,0.206805447252526
"587","ENST00000292782",15.2879672966573,9.23026053928225e-05,0.0041545631848456,0.255888441687751,0.0381235062444095,0.00452456737021572,5.44259246074239,0.0434624725537509,0.0381235062444095,0.0137249286389847,0.0381235062444095,1,"ENSG00000043093","DCUN1D1",0.155481294997994,0.337865506968018
"588","ENST00000292807",15.8241500954623,6.95096366576805e-05,0.00355208575204594,0.108722247579848,0.0149570678610872,0.00316330673555411,6.97571899163119,0.0239803449684477,0.0149570678610872,0.00723896713717785,0.0149570678610872,1,"ENSG00000161203","AP2M1",-0.171959540589183,-0.222968802866706
"589","ENST00000292928",10.0129005920079,0.00155447509208253,0.02831818296194,0.151272755196495,0.0189475397034929,0.00626458616258954,5.23220269241376,0.0260371775864867,0.0189475397034929,0.0163134273233441,0.0189475397034929,1,"ENSG00000161298","ZNF382",-0.124473868560658,0.258727928946991
"590","ENST00000293328",9.17123821518157,0.00245848177538156,0.0387072972686485,0.0252002523659126,0.00226535193019312,0.00193469013079232,6.49763179603239,0.00983268517887918,0.00226535193019312,0.00777957734259971,0.00777957734259971,1,"ENSG00000173757","STAT5B",-0.147696553592563,-0.0917293959019483
"591","ENST00000293648",9.44790663729054,0.00211390229186363,0.0349746404223592,0.0671902145156123,0.00759029866724011,0.00360807041869528,5.82697346328932,0.0097747177763219,0.00759029866724011,0.0105465157255722,0.0105465157255722,1,"ENSG00000171466","ZNF562",-0.0248275040896303,0.165810806375901
"592","ENST00000293831",9.53547930092322,0.00201537535004425,0.0338185987563789,0.0101592253237007,0.000216990228650211,0.00147621399196657,7.55538665678522,0.0254545791434094,0.000216990228650211,0.00791952098670637,0.00791952098670637,1,"ENSG00000161960","EIF4A1",-0.289847225862318,-0.0435133026598645
"593","ENST00000293842",22.4945480967064,2.10740867963297e-06,0.000412893837315126,0.10516581347786,0.016610324702272,0.000917310877371312,7.6121763269685,0.0160204493899883,0.016610324702272,0.0080724107457548,0.016610324702272,1,"ENSG00000161970","RPL26",-0.0590649314401395,-0.225802887469174
"594","ENST00000294117",16.2523695345527,5.54402150563784e-05,0.00307395527978705,0.152153365817664,0.0218267500412494,0.00353214426169448,5.85861312933357,0.037818777685156,0.0218267500412494,0.0103475417699175,0.0218267500412494,1,"ENSG00000162188","GNG3",0.237253111653386,-0.268405883962084
"595","ENST00000294189",25.2470341436482,5.04370689779621e-07,0.000173416356224115,0.350854625073466,0.0552097216096998,0.00326604923587781,7.50240898311344,0.0502066612559917,0.0552097216096998,0.00779210993886875,0.0552097216096998,1,"ENSG00000162244","RPL29",-0.0172047045670049,-0.413824348600038
"596","ENST00000294244",16.0675276576383,6.11232150318927e-05,0.00328970319860574,0.267580020646836,0.0399706603267487,0.00462600978105731,5.62261092684183,0.0510419867180964,0.0399706603267487,0.012043313448426,0.0399706603267487,1,"ENSG00000168005","C11orf84",0.211794577810481,-0.345371353518651
"597","ENST00000294304",10.9092630127277,0.000956845855483018,0.02024897910687,0.148430658460521,0.0191712487778569,0.00556719429889655,5.52266916932851,0.0453397561634858,0.0191712487778569,0.0129265368809897,0.0191712487778569,1,"ENSG00000162337","LRP5",-0.290643798044857,-0.248074921251491
"598","ENST00000294353",16.0360148691001,6.21489677633325e-05,0.00333044560330879,0.15044940151979,0.0225496347724459,0.00252526548085246,6.17618373464567,0.0472483513617866,0.0225496347724459,0.0087592868681157,0.0225496347724459,1,"ENSG00000162378","ZYG11B",0.300240785048199,0.257020626249095
"599","ENST00000294383",14.5368750908537,0.000137442780248294,0.00539422104048115,0.0421531078594112,0.0062393866810026,0.000786131295565928,7.06222807510045,0.0174372084851188,0.0062393866810026,0.00724633990313763,0.00724633990313763,1,"ENSG00000162402","USP24",0.199884155870871,0.13453471833826
"600","ENST00000294485",9.55023769937515,0.00199923526252602,0.0336274491781989,0.00436371693942754,-0.000595384794310721,0.00132267095088198,6.65636257884892,0.0697891257318506,0,0.00748763722374718,0.00748763722374718,1,"ENSG00000162490","DRAXIN",-0.492016342809629,0.0118813842529791
"601","ENST00000294740",17.2259919693584,3.31864736241863e-05,0.00225025314022189,0.42968675664038,0.0676927719107691,0.00392168752929424,5.73843111896719,0.0754352580920601,0.0676927719107691,0.0111482364256266,0.0676927719107691,1,"ENSG00000162702","ZNF281",0.221765698434228,0.437365251943186
"602","ENST00000295025",10.1410632841666,0.00145002498957651,0.0270516705714408,0.147700100550987,0.0210943567297756,0.00352232669538883,5.87786199411645,0.0449834696591974,0.0210943567297756,0.0102304409416903,0.0210943567297756,1,"ENSG00000162924","REL",0.289122973026526,0.232851013689848
"603","ENST00000295087",16.2344211237757,5.59679195994994e-05,0.00309628773061114,0.232975556761878,0.0354841276308638,0.00334513182944921,5.75902578045516,0.0342437745278996,0.0354841276308638,0.0110021800069426,0.0354841276308638,1,"ENSG00000162980","ARL5A",0.0580123475366184,0.3203417355133
"604","ENST00000295190",14.7516505061021,0.00012264012281279,0.00499109051535893,0.112592861867653,0.0161557613388505,0.0026097156390916,5.86039457958548,0.0165150131240499,0.0161557613388505,0.0103365801257463,0.0161557613388505,1,"ENSG00000163053","SLC16A14",0.0388086974832765,0.227507631224467
"605","ENST00000295220",8.53281013941129,0.00348800739835893,0.0494698251013601,14.5114666727582,2.08348729923696,0.335090479556085,0.651252134345331,2.07800202754966,2.08348729923696,1.35617057254131,2.08348729923696,1,"ENSG00000163075","CFAP221",-0.131429677183965,-2.68879862981055
"606","ENST00000295238",21.1397921026496,4.26969491610852e-06,0.000626167181350837,0.376739915778947,0.0567944018357687,0.00599558412738922,6.17100982375853,0.133579285018802,0.0567944018357687,0.00877978780772986,0.0567944018357687,1,"ENSG00000082258","CCNT2",0.528353612343414,0.426116244950808
"607","ENST00000295404",9.80119774204311,0.00174398244910937,0.0307809992962753,23.7986056962326,2.73927195178967,1.22716233091576,1.0147778210194,3.40300023579655,2.73927195178967,1.25507786866732,2.73927195178967,1,"ENSG00000169169","CPT1C",0.105820495045374,-3.39670992134322
"608","ENST00000295628",11.6414275230907,0.000644990857953422,0.0154750976950112,0.135713696504351,0.0189109194126938,0.00370803000469798,5.6313960476571,0.0401457173974688,0.0189109194126938,0.0119708443830121,0.0189109194126938,1,"ENSG00000163428","LRRC58",0.269542506182172,0.234599472986465
"609","ENST00000295633",12.0471723474705,0.000518710027908122,0.0133150634047374,0.0401125881914266,0.0055221313790067,0.00116329998623107,7.15783853182468,0.045738112589365,0.0055221313790067,0.00729149825169053,0.00729149825169053,1,"ENSG00000163430","FSTL1",-0.37420195077934,0.125291629457949
"610","ENST00000295688",11.0764305592715,0.000874319408678362,0.0190459115759812,0.364391553181773,0.0311832660644949,0.0295486594658005,6.61967227025474,0.0564216315484112,0.0311832660644949,0.00754476628240676,0.0311832660644949,1,"ENSG00000163468","CCT3",-0.123612029465391,-0.41912862754986
"611","ENST00000295743",17.0360506004957,3.66768150794201e-05,0.00240480561729071,0.407289224348567,0.0628172588472238,0.00506427854420409,5.80436025735613,0.177293292440242,0.0628172588472238,0.0106937903319487,0.0628172588472238,1,"ENSG00000163508","EOMES",-0.645663930668706,0.425183440415297
"612","ENST00000295748",12.4142329984092,0.000426073973483459,0.0116108085715237,0.399573329850801,0.051559544645208,0.0150360103299256,5.06782092374452,0.124123165267768,0.051559544645208,0.0189868604829712,0.051559544645208,1,"ENSG00000163512","AZI2",0.484401087438695,0.423159296077809
"613","ENST00000295770",16.7284750032976,4.31287934341354e-05,0.00265901885788142,0.158260277959961,0.0253874193643112,0.000989293629015553,6.94976814094285,0.0291977784132959,0.0253874193643112,0.00724292102353366,0.0253874193643112,1,"ENSG00000163527","STT3B",-0.151862060655568,0.264381912563872
"614","ENST00000295797",15.8491630388883,6.85968693861744e-05,0.00353459274283085,0.192577888795675,0.0274374754273281,0.00465883937195099,6.03129575084755,0.0413911033556078,0.0274374754273281,0.00939729603253934,0.0274374754273281,1,"ENSG00000163558","PRKCI",0.22040852376165,0.294748980917783
"615","ENST00000295888",15.2947183278094,9.19733107244107e-05,0.00414659556831714,0.0502804871901374,0.00712506935931399,0.00125501183904224,6.89698628314942,0.0143664043456145,0.00712506935931399,0.0072597413456073,0.0072597413456073,1,"ENSG00000163625","WDFY3",0.158562831756319,0.152177096965152
"616","ENST00000295958",13.1660493335744,0.000285067108655704,0.00872202124554347,0.101540521361656,0.0147180321528573,0.0022053880740854,6.23320865791198,0.0380174628432663,0.0147180321528573,0.00854392425643935,0.0147180321528573,1,"ENSG00000163683","SMIM14",0.2868638340234,0.203774071479203
"617","ENST00000296043",9.2319898974744,0.00237823045620042,0.0379422289936912,0.00851356067063198,0.000155981910098606,0.00126294486834006,6.94352296252986,0.00442533690795104,0.000155981910098606,0.00724429704076818,0.00724429704076818,1,"ENSG00000138771","SHROOM3",-0.105980653151943,0.0325999638872424
"618","ENST00000296122",23.8079615311081,1.06441283785691e-06,0.000268036589257723,0.378425453278207,0.0599747644028398,0.00309614447686134,6.59628263905813,0.168122294703372,0.0599747644028398,0.0075843851719292,0.0599747644028398,1,"ENSG00000213639","PPP1CB",0.631834871483601,0.42528923288188
"619","ENST00000296135",12.3733799862374,0.000435498506170963,0.0118027476502944,0.272511872546582,0.0384119532868559,0.00700669213757434,5.11849855108685,0.0405086374279648,0.0384119532868559,0.0180893444546903,0.0384119532868559,1,"ENSG00000163818","LZTFL1",-0.0743255993893526,0.343750765262626
